thomas_num,thomas_name,icpsr,congress,year,st_name,cd,dem,elected,female,votepct,dwnom1,deleg_size,speaker,subchr,afam,latino,votepct_sq,power,chair,state_leg,state_leg_prof,majority,maj_leader,min_leader,meddist,majdist,all_bills,all_aic,all_abc,all_pass,all_law,les,seniority,benchmark,expectation,TotalInParty,RankInParty
8876,"Thompson, Mike",29901,112,2011,CA,1,1,1998,0,63,-0.418,53,0,0,0,0,3969,1,0,1,0.626,0,0,0,0.876,1.092,12,2,1,1,1,0.4194927,7,0.4963333,2,204,85
8877,"Thornberry, Mac",29572,112,2011,TX,13,0,1994,0,87,0.749,32,0,1,0,0,7569,0,0,0,0,1,0,0,0.291,0.07500001,8,0,0,0,0,0.1073681,9,1.428653,1,245,221
8878,"Tiberi, Patrick",20130,112,2011,OH,12,0,2000,0,56,0.618,18,0,1,0,0,3136,1,0,1,0.304,1,0,0,0.16,0.05600003,11,1,0,0,0,0.2557458,6,1.337773,1,245,197
8879,"Tierney, John",29730,112,2011,MA,6,1,1996,0,57,-0.503,10,0,0,0,0,3249,0,0,0,0,0,0,0,0.961,1.177,13,0,1,1,1,0.313913,8,0.5266265,2,204,110
8880,"Tipton, Scott",21111,112,2011,CO,3,0,2010,0,50,0.664,7,0,1,0,0,2500,0,0,1,0.202,1,0,0,0.206,0.01000002,14,5,5,2,0,1.669982,1,1.186306,2,245,62
8881,"Tonko, Paul",20934,112,2011,NY,21,1,2008,0,59,-0.419,29,0,0,0,0,3481,0,0,1,0.515,0,0,0,0.877,1.093,19,0,0,0,0,0.2549993,2,0.3448669,2,204,126
8882,"Towns, Edolphus",15072,112,2011,NY,10,1,1982,0,91,-0.471,29,0,0,1,0,8281,0,0,0,0,0,0,0,0.929,1.145,16,2,2,1,1,1.301646,15,0.7386795,3,204,19
8883,"Tsongas, Niki",20754,112,2011,MA,5,1,2007,1,55,-0.398,10,0,0,0,0,3025,0,0,0,0,0,0,0,0.856,1.072,12,2,2,1,1,1.247962,3,0.3751602,3,204,20
8884,"Turner, Michael",20342,112,2011,OH,3,0,2002,0,68,0.438,18,0,1,0,0,4624,0,0,0,0,1,0,0,0.02000001,0.236,15,1,1,1,0,0.6058596,5,1.30748,1,245,142
8885,"Turner, Robert",21197,112,2011,NY,9,0,2011,0,52,0.432,29,0,0,0,0,2704,0,0,0,0,1,0,0,0.02599999,0.242,5,2,2,2,0,0.5418215,1,0.8290897,2,245,154
8886,"Upton, Fred",15446,112,2011,MI,6,0,1986,0,62,0.652,15,0,0,0,0,3844,0,1,0,0,1,0,0,0.194,0.02199999,7,5,6,5,1,3.516114,13,4.88845,2,245,23
8887,"Van Hollen, Chris",20330,112,2011,MD,8,1,2002,0,73,-0.333,8,0,0,0,0,5329,0,0,1,0.204,0,0,0,0.791,1.007,11,0,0,0,0,0.1476312,5,0.4357467,1,204,158
8888,"Velazquez, Nydia",29378,112,2011,NY,12,1,1992,1,94,-0.534,29,0,0,0,1,8836,0,0,0,0,0,0,0,0.992,1.208,14,1,1,0,0,0.415806,10,0.5872131,2,204,87
8889,"Visclosky, Peter",15124,112,2011,IN,1,1,1984,0,59,-0.437,9,0,0,0,0,3481,1,0,0,0,0,0,0,0.895,1.111,3,0,0,0,0,0.04026304,14,0.7083862,1,204,192
8890,"Walberg, Tim",20725,112,2011,MI,7,0,2010,0,50,0.68,15,0,1,0,0,2500,0,0,1,0.653,1,0,0,0.222,0.006000007,13,0,1,1,0,0.470903,1,1.186306,1,245,168
8891,"Walden, Greg",29932,112,2011,OR,2,0,1998,0,74,0.613,5,0,1,0,0,5476,0,0,1,0.153,1,0,0,0.155,0.06100002,5,2,2,2,0,0.8761939,7,1.368066,2,245,120
8892,"Walsh, Joe",21126,112,2011,IL,8,0,2010,0,48,0.995,18,0,1,0,0,2304,0,0,0,0,1,0,0,0.537,0.321,13,2,3,2,0,1.103359,1,1.186306,2,245,99
8893,"Walz, Timothy",20726,112,2011,MN,1,1,2006,0,49,-0.281,8,0,0,0,0,2401,0,0,0,0,0,0,0,0.739,0.955,13,4,2,2,1,1.654245,3,0.3751602,3,204,10
8894,"Wasserman Schultz, Debbie",20504,112,2011,FL,20,1,2004,1,60,-0.388,25,0,0,0,0,3600,0,0,1,0.255,0,0,1,0.846,1.062,5,1,2,2,0,0.5201986,4,0.4054534,2,204,69
8895,"Waters, Maxine",29106,112,2011,CA,35,1,1990,1,79,-0.594,53,0,0,1,0,6241,0,0,1,0.626,0,0,1,1.052,1.268,23,1,1,1,0,0.7132277,11,0.6175064,2,204,50
8896,"Watt, Melvin",29383,112,2011,NC,12,1,1992,0,64,-0.456,13,0,0,1,0,4096,0,0,1,0.203,0,0,0,0.914,1.13,57,0,0,0,0,0.7649978,10,0.5872131,2,204,43
8897,"Waxman, Henry",14280,112,2011,CA,30,1,1974,0,65,-0.464,53,0,0,0,0,4225,0,0,1,0.626,0,0,0,0.922,1.138,3,1,1,1,0,0.1104351,19,0.8598526,1,204,173
8898,"Webster, Daniel",21116,112,2011,FL,8,0,2010,0,56,0.705,25,0,0,0,0,3136,1,0,1,0.255,1,0,0,0.247,0.03099998,2,0,0,0,0,0.02684203,1,0.8290897,1,245,240
8899,"Weiner, Anthony",29926,112,2011,NY,9,1,2006,0,65,NA,29,0,0,0,0,4225,0,0,0,0,0,0,1,NA,NA,11,0,0,0,0,0.1368943,7,0.3751602,1,204,161
8900,"Welch, Peter",20750,112,2011,VT,1,1,2006,0,61,-0.474,1,0,0,0,0,3721,0,0,1,0.144,0,0,0,0.932,1.148,25,0,0,0,0,0.3355253,3,0.3751602,2,204,103
8901,"West, Allen",21119,112,2011,FL,22,0,2010,0,54,0.675,25,0,0,1,0,2916,0,0,0,0,1,0,0,0.217,0.001000012,8,0,2,2,0,0.7002277,1,0.8290897,2,245,135
8902,"Westmoreland, Lynn",20506,112,2011,GA,3,0,2004,0,69,0.787,13,0,1,0,0,4761,0,0,1,0.133,1,0,0,0.329,0.113,4,1,1,1,1,0.9126819,4,1.277186,2,245,114
8904,"Whitfield, Ed",29525,112,2011,KY,1,0,1994,0,71,0.509,6,0,1,0,0,5041,0,0,1,0.148,1,0,0,0.051,0.165,15,3,1,0,0,0.8867891,9,1.428653,2,245,119
8903,"Wilson, Frederica",21118,112,2011,FL,17,1,2010,1,86,-0.429,25,0,0,1,0,7396,0,0,1,0.255,0,0,0,0.887,1.103,11,0,0,0,0,0.1476312,1,0.3145736,1,204,157
8905,"Wilson, Joe",20138,112,2011,SC,2,0,2001,0,53,0.797,6,0,1,0,0,2809,0,0,1,0.124,1,0,0,0.339,0.123,31,0,0,0,0,0.4160514,6,1.337773,1,245,180
8906,"Wittman, Robert",20756,112,2011,VA,1,0,2007,0,64,0.585,11,0,1,0,0,4096,0,0,1,0.17,1,0,0,0.127,0.08900002,7,5,3,1,0,1.170544,3,1.246893,2,245,97
8907,"Wolf, Frank",14869,112,2011,VA,10,0,1980,0,63,0.509,11,0,1,0,0,3969,1,0,0,0,1,0,0,0.051,0.165,15,2,4,3,1,2.540383,16,1.640705,3,245,39
8908,"Womack, Steve",21108,112,2011,AR,3,0,2010,0,72,0.412,4,0,0,0,0,5184,1,0,0,0,1,0,0,0.046,0.262,5,1,2,2,1,1.222533,1,0.8290897,2,245,91
8909,"Woodall, Rob",21122,112,2011,GA,7,0,2010,0,67,0.956,13,0,0,0,0,4489,1,0,0,0,1,0,0,0.498,0.282,7,1,1,1,0,0.4984915,1,0.8290897,2,245,163
8910,"Woolsey, Lynn",29309,112,2011,CA,6,1,1992,1,66,-0.671,53,0,0,0,0,4356,0,0,0,0,0,0,0,1.129,1.345,14,1,1,1,1,0.3489569,10,0.5872131,2,204,97
8911,"Wu, David",29931,112,2011,OR,1,1,1998,0,55,-0.406,5,0,0,0,0,3025,0,0,0,0,0,0,0,0.864,1.08,4,0,0,0,0,0.05368405,7,0.4963333,1,204,190
8912,"Yarmuth, John",20723,112,2011,KY,3,1,2006,0,55,-0.367,4,0,0,0,0,3025,0,0,0,0,0,0,0,0.825,1.041,8,0,0,0,0,0.1073681,3,0.3751602,1,204,175
8913,"Yoder, Kevin",21135,112,2011,KS,3,0,2010,0,58,0.781,4,0,0,0,0,3364,1,0,1,0.152,1,0,0,0.323,0.107,4,0,0,0,0,0.05368405,1,0.8290897,1,245,236
8914,"Young, C.",13047,112,2011,FL,10,0,1970,0,66,0.508,25,0,1,0,0,4356,1,0,1,0.255,1,0,0,0.05000002,0.166,6,2,2,2,0,1.725546,21,1.792172,2,245,57
8915,"Young, Don",14066,112,2011,AK,1,0,1973,0,69,0.511,1,0,1,0,0,4761,0,0,1,0.32,1,0,0,0.05299998,0.163,64,13,8,4,2,4.129578,20,1.761879,3,245,15
8916,"Young, Todd",21133,112,2011,IN,9,0,2010,0,52,0.727,9,0,0,0,0,2704,0,0,0,0,1,0,0,0.269,0.053,17,0,0,0,0,0.2281572,1,0.8290897,1,245,201
8917,"Adams, Alma",21545,113,2013,NC,12,1,2012,1,75,-0.394,13,0,0,1,0,5625,0,0,1,0.203,0,0,0,0.861,1.126,0,0,0,0,0,0,1,0.3910019,1,210,210
8918,"Aderholt, Robert",29701,113,2013,AL,4,0,1996,0,74,0.454,7,0,1,0,0,5476,1,0,0,0,1,0,0,0.013,0.278,5,2,2,0,0,0.9084954,9,1.582233,2,240,133
8919,"Alexander, Rodney",90327,113,2013,LA,5,0,2002,0,79,0.473,6,0,1,0,0,6241,1,0,1,0.185,1,0,0,0.00599999,0.259,6,1,1,0,0,0.507558,6,1.501535,1,240,166
8920,"Amash, Justin",21143,113,2013,MI,3,0,2010,0,53,0.997,14,0,0,0,0,2809,0,0,1,0.653,1,0,0,0.53,0.265,6,0,0,0,0,0.09138911,2,1.044652,1,240,221
8921,"Amodei, Mark",21196,113,2013,NV,2,0,2011,0,58,0.65,4,0,0,0,0,3364,1,0,1,0.161,1,0,0,0.183,0.08200002,17,11,7,4,1,3.128457,2,1.044652,3,240,22
8922,"Andrews, Robert",29132,113,2013,NJ,1,1,1990,0,68,-0.388,12,0,0,0,0,4624,0,0,0,0,0,0,1,0.855,1.12,5,0,0,0,0,0.09138911,12,0.6868923,1,210,186
8923,"Bachmann, Michele",20728,113,2013,MN,6,0,2006,1,51,0.822,8,0,0,0,0,2601,0,0,1,0.211,1,0,0,0.355,0.09000003,11,1,2,2,1,0.8361191,4,1.098451,2,240,139
8924,"Bachus, Spencer",29301,113,2013,AL,6,0,1992,0,71,0.575,7,0,0,0,0,5041,0,0,1,0.067,1,0,0,0.108,0.157,5,3,3,1,0,1.038942,11,1.286744,2,240,124
8925,"Barber, Ron",21199,113,2013,AZ,2,1,2012,0,50,-0.088,9,0,0,0,0,2500,0,0,0,0,0,0,0,0.555,0.82,14,1,0,0,0,0.306936,2,0.417901,2,210,111
8926,"Barletta, Lou",21171,113,2013,PA,11,0,2010,0,59,0.4,18,0,1,0,0,3481,0,0,0,0,1,0,0,0.06699999,0.332,12,3,3,2,1,2.381305,2,1.393939,3,240,43
8927,"Barr, Andy",21333,113,2013,KY,6,0,2012,0,51,0.72,6,0,0,0,0,2601,0,0,0,0,1,0,0,0.253,0.01199997,15,3,4,3,0,1.364549,1,1.017753,2,240,95
8928,"Barrow, John",20507,113,2013,GA,12,1,2004,0,54,-0.143,14,0,0,0,0,2916,0,0,0,0,0,0,0,0.61,0.875,12,0,0,0,0,0.1827782,5,0.4985984,1,210,151
8929,"Barton, Joe",15085,113,2013,TX,6,0,1984,0,58,0.725,36,0,0,0,0,3364,0,0,0,0,1,0,0,0.258,0.006999976,5,0,0,0,0,0.07615759,15,1.394341,1,240,227
8930,"Bass, Karen",21110,113,2013,CA,37,1,2010,1,86,-0.513,53,0,0,1,0,7396,0,0,1,0.626,0,0,0,0.98,1.245,12,0,1,1,0,0.4260915,2,0.417901,2,210,89
8931,"Beatty, Joyce",21352,113,2013,OH,3,1,2012,1,68,-0.43,16,0,0,1,0,4624,0,0,1,0.304,0,0,0,0.897,1.162,12,0,1,1,0,0.4139063,1,0.3910019,2,210,91
8932,"Becerra, Xavier",29316,113,2013,CA,34,1,1992,0,86,-0.446,53,0,0,0,1,7396,1,0,1,0.626,0,0,1,0.913,1.178,2,0,0,0,0,0.03046304,11,0.6599932,1,210,205
8933,"Benishek, Dan",21141,113,2013,MI,1,0,2010,0,48,0.88,14,0,1,0,0,2304,0,0,0,0,1,0,0,0.413,0.148,15,6,5,3,2,2.048213,2,1.393939,2,240,57
8934,"Bentivolio, Kerry",21336,113,2013,MI,11,0,2012,0,51,0.961,14,0,0,0,0,2601,0,0,0,0,1,0,0,0.494,0.229,13,1,1,1,0,0.5441567,1,1.017753,2,240,160
8935,"Bera, Ami",21304,113,2013,CA,7,1,2012,1,51,-0.203,53,0,0,0,0,2601,0,0,0,0,0,0,0,0.67,0.935,5,0,0,0,0,0.07615759,1,0.3910019,1,210,190
8936,"Bilirakis, Gus",20758,113,2013,FL,12,0,2006,0,64,0.617,27,0,0,0,0,4096,0,0,1,0.255,1,0,0,0.15,0.115,25,4,3,2,0,1.376384,4,1.098451,2,240,93
8939,"Bishop, Rob",20357,113,2013,UT,1,0,2002,0,72,0.824,4,0,0,0,0,5184,1,0,1,0.067,1,0,0,0.357,0.092,15,11,9,3,1,3.147586,6,1.152249,3,240,21
8938,"Bishop, Sanford",29339,113,2013,GA,2,1,1992,0,64,-0.235,14,0,1,1,0,4096,1,0,1,0.133,0,0,0,0.702,0.967,3,0,0,0,0,0.04569456,11,1.00928,1,210,199
8937,"Bishop, Timothy",20338,113,2013,NY,1,1,2002,0,52,-0.303,27,0,0,0,0,2704,0,0,0,0,0,0,0,0.77,1.035,20,0,0,0,0,0.2802599,6,0.5254976,2,210,117
8940,"Black, Diane",21180,113,2013,TN,6,0,2010,1,77,0.728,9,0,0,0,0,5929,1,0,1,0.117,1,0,0,0.261,0.004000015,27,2,3,2,1,2.404111,2,1.044652,3,240,42
8941,"Blackburn, Marsha",20351,113,2013,TN,7,0,2002,1,71,0.806,9,0,0,0,0,5041,0,0,1,0.117,1,0,0,0.339,0.07399999,28,0,1,1,0,0.9283406,6,1.152249,2,240,130
8942,"Blumenauer, Earl",29588,113,2013,OR,3,1,1996,0,75,-0.518,5,0,0,0,0,5625,1,0,1,0.153,0,0,0,0.985,1.25,23,1,3,3,3,3.330415,9,0.606195,3,210,2
8943,"Boehner, John",29137,113,2013,OH,8,0,1990,0,100,0.748,16,1,0,0,0,10000,0,0,1,0.304,1,1,0,0.281,0.01600002,2,0,0,0,0,0.03046304,12,1.313644,1,240,237
8944,"Bonamici, Suzanne",21198,113,2013,OR,1,1,2012,1,60,-0.419,5,0,0,0,0,3600,0,0,1,0.153,0,0,0,0.886,1.151,13,2,3,1,0,0.8422604,2,0.417901,3,210,44
8945,"Bonner, Jo",20300,113,2013,AL,1,0,2002,0,98,0.453,7,0,0,0,0,9604,1,0,0,0,1,0,0,0.01399999,0.279,2,0,0,0,0,0.03046304,6,1.152249,1,240,236
8946,"Bordallo, Madeleine",NA,113,2013,GU,1,1,2002,1,58,NA,1,0,0,0,0,3364,0,0,0,NA,0,0,0,NA,NA,8,4,4,0,0,0.923727,6,0.5254976,3,210,39
8947,"Boustany, Charles",20514,113,2013,LA,3,0,2004,0,61,0.694,6,0,1,0,0,3721,1,0,0,0,1,0,0,0.227,0.038,22,1,4,3,0,1.265502,5,1.474636,2,240,102
8949,"Brady, Kevin",29760,113,2013,TX,8,0,1996,0,77,0.77,36,0,1,0,0,5929,1,0,1,0.21,1,0,0,0.303,0.03799998,16,1,1,1,0,0.9512296,9,1.582233,2,240,128
8948,"Brady, Robert",29777,113,2013,PA,1,1,1998,0,85,-0.42,18,0,0,0,0,7225,0,0,0,0,0,0,0,0.887,1.152,5,0,0,0,0,0.06397238,8,0.5792958,1,210,191
8950,"Braley, Bruce",20719,113,2013,IA,1,1,2006,0,57,-0.308,4,0,0,0,0,3249,0,0,0,0,0,0,0,0.775,1.04,29,0,0,0,0,0.441714,4,0.4716993,2,210,87
8951,"Brat, Dave",21553,113,2013,VA,7,0,2012,0,60,0.951,11,0,0,0,0,3600,0,0,0,0,1,0,0,0.484,0.219,0,0,0,0,0,0,1,1.017753,1,240,240
8952,"Bridenstine, Jim",21354,113,2013,OK,1,0,2012,0,64,0.952,5,0,0,0,0,4096,0,0,0,0,1,0,0,0.485,0.22,4,1,1,1,0,0.407073,1,1.017753,1,240,180
8953,"Brooks, Mo",21193,113,2013,AL,5,0,2010,0,65,0.827,7,0,1,0,0,4225,0,0,1,0.067,1,0,0,0.36,0.09500002,7,1,1,0,0,0.3070893,2,1.393939,1,240,192
8954,"Brooks, Susan",21331,113,2013,IN,5,0,2012,1,58,0.634,9,0,1,0,0,3364,0,0,0,0,1,0,0,0.167,0.098,6,1,2,2,1,1.153042,1,1.36704,2,240,112
8955,"Broun, Paul",20753,113,2013,GA,10,0,2007,0,100,0.987,14,0,1,0,0,10000,0,0,0,0,1,0,0,0.52,0.255,13,1,2,2,0,1.148848,4,1.447737,2,240,113
8956,"Brown, Corrine",29328,113,2013,FL,5,1,1992,1,71,-0.36,27,0,0,1,0,5041,0,0,1,0.255,0,0,0,0.827,1.092,1,0,0,0,0,0.01523152,11,0.6599932,1,210,207
8957,"Brownley, Julia",21308,113,2013,CA,26,1,2012,1,52,-0.269,53,0,0,0,0,2704,0,0,1,0.626,0,0,0,0.736,1.001,16,1,0,0,0,0.3465379,1,0.3910019,2,210,101
8958,"Buchanan, Vern",20709,113,2013,FL,16,0,2006,0,54,0.632,27,0,0,0,0,2916,1,0,0,0,1,0,0,0.165,0.09999997,7,0,0,0,0,0.1066206,4,1.098451,1,240,215
8959,"Bucshon, Larry",21132,113,2013,IN,8,0,2010,0,53,0.619,9,0,1,0,0,2809,0,0,0,0,1,0,0,0.152,0.113,11,2,4,3,1,1.672982,2,1.393939,2,240,77
8960,"Burgess, Michael",20355,113,2013,TX,26,0,2002,0,68,1.017,36,0,0,0,0,4624,1,0,0,0,1,0,0,0.55,0.285,31,3,4,3,1,2.554691,6,1.152249,3,240,38
8961,"Bustos, Cheri",21329,113,2013,IL,17,1,2012,1,53,-0.201,18,0,0,0,0,2809,0,0,0,0,0,0,0,0.668,0.933,10,0,0,0,0,0.14013,1,0.3910019,1,210,163
8962,"Butterfield, G.",20340,113,2013,NC,1,1,2004,0,75,-0.384,13,0,0,1,0,5625,0,0,0,0,0,0,1,0.851,1.116,9,2,2,2,1,1.012468,5,0.4985984,3,210,31
8963,"Byrne, Bradley",21376,113,2013,AL,1,0,2012,0,71,0.681,7,0,0,0,0,5041,0,0,1,0.067,1,0,0,0.214,0.05100001,2,0,0,0,0,0.03046304,1,1.017753,1,240,235
8964,"Calvert, Ken",29323,113,2013,CA,42,0,1992,0,61,0.551,53,0,0,0,0,3721,1,0,0,0,1,0,0,0.084,0.181,13,4,3,2,1,1.881499,11,1.286744,2,240,64
8965,"Camp, Dave",29124,113,2013,MI,4,0,1990,0,63,0.676,14,0,0,0,0,3969,1,0,1,0.653,1,0,0,0.209,0.056,19,3,10,9,5,7.917977,12,1.313644,3,240,1
8966,"Campbell, John",20539,113,2013,CA,45,0,2005,0,59,1.039,53,0,1,0,0,3481,0,0,1,0.626,1,0,0,0.572,0.307,4,2,1,1,1,0.9820997,5,1.474636,2,240,126
8966.5,"Cantor, Eric",20144,113,2013,VA,7,0,2000,0,59,0.727,11,0,0,0,0,3481,0,0,1,0.17,1,1,0,0.26,0.005000002,0,0,0,0,0,0,7,1.179148,1,240,239
8967,"Capito, Shelley",20146,113,2013,WV,2,0,2000,1,70,0.509,3,0,1,0,0,4900,0,0,1,0.15,1,0,0,0.042,0.223,14,3,4,1,0,1.057961,7,1.528435,2,240,123
8968,"Capps, Lois",29774,113,2013,CA,24,1,1998,1,55,-0.428,53,0,0,0,0,3025,0,0,0,0,0,0,0,0.895,1.16,27,3,4,3,1,1.65063,8,0.5792958,3,210,11
8969,"Capuano, Michael",29919,113,2013,MA,7,1,1998,0,84,-0.529,9,0,0,0,0,7056,0,0,0,0,0,0,1,0.996,1.261,22,0,0,0,0,0.3350934,8,0.5792958,2,210,103
8970,"Cardenas, Tony",21309,113,2013,CA,29,1,2012,0,74,-0.354,53,0,0,0,1,5476,0,0,1,0.626,0,0,0,0.821,1.086,18,0,0,0,0,0.2619821,1,0.3910019,2,210,122
8971,"Carney, John",21113,113,2013,DE,1,1,2010,0,64,-0.252,1,0,0,0,0,4096,0,0,0,0,0,0,0,0.719,0.984,16,0,1,1,0,0.7455624,2,0.417901,3,210,53
8972,"Carson, Andre",20757,113,2013,IN,7,1,2008,0,63,-0.394,9,0,0,1,0,3969,0,0,0,0,0,0,0,0.861,1.126,14,0,0,0,0,0.201056,3,0.4448001,1,210,140
8973,"Carter, John",20356,113,2013,TX,31,0,2002,0,61,0.501,36,0,1,0,0,3721,1,0,0,0,1,0,0,0.03399999,0.231,9,2,2,1,0,1.260778,6,1.501535,2,240,104
8974,"Cartwright, Matt",21358,113,2013,PA,17,1,2012,0,61,-0.441,18,0,0,0,0,3721,0,0,0,0,0,0,0,0.908,1.173,52,1,1,1,0,1.138186,1,0.3910019,3,210,25
8975,"Cassidy, Bill",20919,113,2013,LA,6,0,2008,0,79,0.728,6,0,0,0,0,6241,0,0,1,0.185,1,0,0,0.261,0.004000015,27,3,4,4,1,2.165198,3,1.071551,3,240,50
8976,"Castor, Kathy",20708,113,2013,FL,14,1,2006,1,70,-0.4,27,0,0,0,0,4900,0,0,0,0,0,0,0,0.867,1.132,8,0,0,0,0,0.1218522,4,0.4716993,1,210,176
8977,"Castro, Joaquin",21362,113,2013,TX,20,1,2012,0,64,-0.382,36,0,0,0,1,4096,0,0,1,0.21,0,0,0,0.849,1.114,8,0,0,0,0,0.1218522,1,0.3910019,1,210,175
8978,"Chabot, Steve",29550,113,2013,OH,1,0,2010,0,58,0.851,16,0,1,0,0,3364,0,0,0,0,1,0,0,0.384,0.119,14,5,5,4,1,2.270491,2,1.393939,3,240,46
8979,"Chaffetz, Jason",20949,113,2013,UT,3,0,2008,0,76,0.949,4,0,1,0,0,5776,0,0,0,0,1,0,0,0.482,0.217,27,9,8,5,3,4.262805,3,1.420838,3,240,12
8980,"Christensen, Donna",NA,113,2013,VI,1,1,1996,1,60,NA,1,0,0,1,0,3600,0,0,0,NA,0,0,0,NA,NA,14,2,3,2,1,2.29675,9,0.606195,3,210,4
8981,"Chu, Judy",20955,113,2013,CA,27,1,2009,1,63,-0.502,53,0,0,0,0,3969,0,0,1,0.626,0,0,0,0.969,1.234,9,0,0,0,0,0.1370837,1,0.3910019,1,210,170
8982,"Cicilline, David",21172,113,2013,RI,1,1,2010,0,53,-0.413,2,0,0,0,0,2809,0,0,1,0.148,0,0,0,0.88,1.145,17,2,2,0,0,0.647688,2,0.417901,3,210,64
8983,"Clark, Katherine",21375,113,2013,MA,5,1,2012,1,66,-0.545,9,0,0,0,0,4356,0,0,1,0.332,0,0,0,1.012,1.277,3,0,0,0,0,0.04569456,1,0.3910019,1,210,198
8984,"Clarke, Yvette",20733,113,2013,NY,9,1,2006,1,87,-0.556,27,0,0,1,0,7569,0,0,0,0,0,0,0,1.023,1.288,5,1,1,1,0,0.4223045,4,0.4716993,2,210,90
8985,"Clawson, Curt",21377,113,2013,FL,19,0,2012,0,67,0.95,27,0,0,0,0,4489,0,0,0,0,1,0,0,0.483,0.218,2,1,1,0,0,0.2309317,1,1.017753,1,240,203
8986,"Clay, Wm.",20147,113,2013,MO,1,1,2000,0,79,-0.466,8,0,0,1,0,6241,0,0,1,0.198,0,0,0,0.933,1.198,6,1,1,0,0,0.2918578,7,0.5523967,2,210,114
8987,"Cleaver, Emanuel",20517,113,2013,MO,5,1,2004,0,61,-0.42,8,0,0,1,0,3721,0,0,0,0,0,0,0,0.887,1.152,7,1,1,0,0,0.2827189,5,0.4985984,2,210,116
8988,"Clyburn, James",39301,113,2013,SC,6,1,1992,0,94,-0.383,7,0,0,1,0,8836,0,0,0,0,0,0,1,0.85,1.115,2,0,0,0,0,0.03046304,11,0.6599932,1,210,204
8989,"Coble, Howard",15092,113,2013,NC,6,0,1984,0,61,0.796,13,0,1,0,0,3721,0,0,1,0.203,1,0,0,0.329,0.064,6,3,3,2,2,2.659276,15,1.743628,3,240,34
8990,"Coffman, Mike",20906,113,2013,CO,6,0,2008,0,49,0.827,7,0,1,0,0,2401,0,0,1,0.202,1,0,0,0.36,0.09500002,19,6,6,5,3,4.367919,3,1.420838,3,240,11
8991,"Cohen, Steve",20748,113,2013,TN,9,1,2006,0,75,-0.424,9,0,0,0,0,5625,0,0,1,0.117,0,0,0,0.891,1.156,35,0,0,0,0,0.5331032,4,0.4716993,2,210,73
8992,"Cole, Tom",20344,113,2013,OK,4,0,2002,0,68,0.417,5,0,0,0,0,4624,1,0,1,0.187,1,0,0,0.05,0.315,10,3,3,1,0,1.260778,6,1.152249,2,240,103
8994,"Collins, Chris",21345,113,2013,NY,27,0,2012,0,51,0.566,27,0,1,0,0,2601,0,0,0,0,1,0,0,0.09899998,0.166,7,2,2,1,1,0.4585721,1,1.36704,1,240,171
8993,"Collins, Doug",21323,113,2013,GA,9,0,2012,0,76,0.893,14,0,0,0,0,5776,0,0,1,0.133,1,0,0,0.426,0.161,13,2,2,1,0,0.7446254,1,1.017753,2,240,144
8995,"Conaway, K.",20531,113,2013,TX,11,0,2004,0,79,0.836,36,0,1,0,0,6241,0,1,0,0,1,0,0,0.369,0.104,3,1,1,0,0,0.2461633,5,3.368862,1,240,199
8996,"Connolly, Gerald",20952,113,2013,VA,11,1,2008,0,61,-0.29,11,0,0,0,0,3721,0,0,0,0,0,0,0,0.757,1.022,25,2,2,1,1,0.7327394,3,0.4448001,3,210,54
8997,"Conyers, John",10713,113,2013,MI,13,1,1964,0,82,-0.575,14,0,0,1,0,6724,0,0,0,0,0,0,0,1.042,1.307,33,0,0,0,0,0.5026401,25,1.036581,1,210,78
8998,"Cook, Paul",21305,113,2013,CA,8,0,2012,0,58,0.632,53,0,0,0,0,3364,0,0,1,0.626,1,0,0,0.165,0.09999997,13,5,3,2,1,1.101775,1,1.017753,2,240,118
8999,"Cooper, Jim",15019,113,2013,TN,5,1,2002,0,65,-0.273,9,0,0,0,0,4225,0,0,0,0,0,0,0,0.74,1.005,7,0,0,0,0,0.1066206,6,0.5254976,1,210,182
9000,"Costa, Jim",20501,113,2013,CA,16,1,2004,0,57,-0.166,53,0,0,0,1,3249,0,0,1,0.626,0,0,0,0.633,0.898,9,1,0,0,0,0.2399173,5,0.4985984,1,210,130
9001,"Cotton, Tom",21301,113,2013,AR,4,0,2012,0,60,0.904,4,0,0,0,0,3600,0,0,0,0,1,0,0,0.437,0.172,9,0,0,0,0,0.1248985,1,1.017753,1,240,211
9002,"Courtney, Joe",20706,113,2013,CT,2,1,2006,0,68,-0.329,5,0,0,0,0,4624,0,0,1,0.19,0,0,0,0.796,1.061,9,0,0,0,0,0.1248985,4,0.4716993,1,210,172
9003,"Cramer, Kevin",21350,113,2013,ND,1,0,2012,0,55,0.478,1,0,0,0,0,3025,0,0,0,0,1,0,0,0.01099999,0.254,4,3,2,1,1,1.182568,1,1.017753,2,240,110
9004,"Crawford, Eric",21106,113,2013,AR,1,0,2010,0,56,0.477,4,0,1,0,0,3136,0,0,0,0,1,0,0,0.009999998,0.255,17,4,2,2,0,1.144712,2,1.393939,2,240,114
9005,"Crenshaw, Ander",20111,113,2013,FL,4,0,2000,0,76,0.457,27,0,1,0,0,5776,1,0,1,0.255,1,0,0,0.01000001,0.275,5,3,3,2,0,1.907377,7,1.528435,2,240,61
